,Album,Artist,CreditedArtist,Credits,ArtistURL
15624,Walk on Water,Jerry Harrison,Vaneese Thomas,Vocals (Background),https://www.allmusic.com/artist/vaneese-thomas-mn0000322833
15625,Walk on Water,Jerry Harrison,Thompson Twins,Guest Artist,https://www.allmusic.com/artist/thompson-twins-mn0000567570
15626,Walk on Water,Jerry Harrison,Brice Wassy,Drums,https://www.allmusic.com/artist/brice-wassy-mn0000936279
15627,Walk on Water,Jerry Harrison,Michael Webb,Vocals (Background),https://www.allmusic.com/artist/michael-webb-mn0000398292
15628,Walk on Water,Jerry Harrison,Alex Weir,Guitar,https://www.allmusic.com/artist/alex-weir-mn0000618231
15629,Walk on Water,Jerry Harrison,Bernie Worrell,"Guest Artist,  Keyboards",https://www.allmusic.com/artist/bernie-worrell-mn0000059503
15630,The Rhythm of the Saints,Paul Simon,Francisco Aguabella,Congas,https://www.allmusic.com/artist/francisco-aguabella-mn0000188768
15631,The Rhythm of the Saints,Paul Simon,Clifton Anderson,Trombone,https://www.allmusic.com/artist/clifton-anderson-mn0000159383
15632,The Rhythm of the Saints,Paul Simon,Mingo Araújo,"African Bells,  Casinette,  Castanets,  Congas,  Cymbals,  Drums,  Go Go Bell,  Percussion,  Shaker,  Triangle",https://www.allmusic.com/artist/mingo-ara%C3%BAjo-mn0002287760
15633,The Rhythm of the Saints,Paul Simon,Armandinho,Guitar,https://www.allmusic.com/artist/armandinho-mn0000461334
15634,The Rhythm of the Saints,Paul Simon,Asante,Drums,https://www.allmusic.com/artist/asante-mn0000609292
15635,The Rhythm of the Saints,Paul Simon,Isaak Asante,Percussion,https://www.allmusic.com/artist/isaak-asante-mn0001623045
15636,The Rhythm of the Saints,Paul Simon,Martin Atangana,Guitar (Electric),https://www.allmusic.com/artist/martin-atangana-mn0001216761
15637,The Rhythm of the Saints,Paul Simon,Bruno Barbey,Photography,https://www.allmusic.com/artist/bruno-barbey-mn0001215339
15638,The Rhythm of the Saints,Paul Simon,Dave Bargeron,"Euphonium,  Horn",https://www.allmusic.com/artist/dave-bargeron-mn0000681013
15639,The Rhythm of the Saints,Paul Simon,Adrian Belew,"Guest Artist,  Synthesizer",https://www.allmusic.com/artist/adrian-belew-mn0000498577
15640,The Rhythm of the Saints,Paul Simon,Beloba,Percussion,https://www.allmusic.com/artist/beloba-mn0001336851
15641,The Rhythm of the Saints,Paul Simon,Karen Bernód,Vocals (Background),https://www.allmusic.com/artist/karen-bern%C3%B3d-mn0000358216
15642,The Rhythm of the Saints,Paul Simon,Jude Bethel,Sax (Tenor),https://www.allmusic.com/artist/jude-bethel-mn0001666047
15643,The Rhythm of the Saints,Paul Simon,Jacques Bolognesi,Trombone,https://www.allmusic.com/artist/jacques-bolognesi-mn0000104734
15644,The Rhythm of the Saints,Paul Simon,Miguel Rio Branco,Photography,https://www.allmusic.com/artist/miguel-rio-branco-mn0001599191
15645,The Rhythm of the Saints,Paul Simon,Lizzie Bravo,Translation,https://www.allmusic.com/artist/lizzie-bravo-mn0001354211
15646,The Rhythm of the Saints,Paul Simon,Michael Brecker,"Guest Artist,  Percussion,  Saxophone,  Synthesizer",https://www.allmusic.com/artist/michael-brecker-mn0000390239
15647,The Rhythm of the Saints,Paul Simon,Randy Brecker,"Guest Artist,  Piccolo Trumpet,  Synthesizer,  Trumpet",https://www.allmusic.com/artist/randy-brecker-mn0000332725
15648,The Rhythm of the Saints,Paul Simon,Briz,Vocals (Background),https://www.allmusic.com/artist/briz-mn0001511582
15649,The Rhythm of the Saints,Paul Simon,Greg Calbi,Mastering,https://www.allmusic.com/artist/greg-calbi-mn0000189140
15650,The Rhythm of the Saints,Paul Simon,J.J. Cale,"Guest Artist,  Guitar,  Percussion",https://www.allmusic.com/artist/jj-cale-mn0000119651
15651,The Rhythm of the Saints,Paul Simon,Canegal,Percussion,https://www.allmusic.com/artist/canegal-mn0001847971
15652,The Rhythm of the Saints,Paul Simon,Anthony Carrillo,Bongos,https://www.allmusic.com/artist/anthony-carrillo-mn0000580192
15653,The Rhythm of the Saints,Paul Simon,Elolongue Mbango Catherine,Vocals (Background),https://www.allmusic.com/artist/elolongue-mbango-catherine-mn0002149345
15654,The Rhythm of the Saints,Paul Simon,Don Chacal,"Bata,  Bongos,  Congas,  Gourd",https://www.allmusic.com/artist/don-chacal-mn0001176760
15655,The Rhythm of the Saints,Paul Simon,C.J. Chenier,Accordion,https://www.allmusic.com/artist/cj-chenier-mn0000532312
15656,The Rhythm of the Saints,Paul Simon,Yolanda Cuomo,"Art Direction,  Design",https://www.allmusic.com/artist/yolanda-cuomo-mn0001285975
15657,The Rhythm of the Saints,Paul Simon,Jorge Ferreira da Silva,Percussion,https://www.allmusic.com/artist/jorge-ferreira-da-silva-mn0001842594
15658,The Rhythm of the Saints,Paul Simon,Wilson DasNeves,"Cowbell,  Percussion",https://www.allmusic.com/artist/wilson-dasneves-mn0000571426
15659,The Rhythm of the Saints,Paul Simon,Yo Yo De La Nelson,Chakeire,https://www.allmusic.com/artist/yo-yo-de-la-nelson-mn0001837169
15660,The Rhythm of the Saints,Paul Simon,Antonio Luis Alves de Souza,Director,https://www.allmusic.com/artist/antonio-luis-alves-de-souza-mn0001612608
15661,The Rhythm of the Saints,Paul Simon,Djana'd,Vocals (Background),https://www.allmusic.com/artist/djanad-mn0001224728
15662,The Rhythm of the Saints,Paul Simon,Charles Doherty,"Sax (Alto),  Sax (Tenor)",https://www.allmusic.com/artist/charles-doherty-mn0001617717
15663,The Rhythm of the Saints,Paul Simon,Kofi Electrik,"Guitar,  Guitar Arrangements",https://www.allmusic.com/artist/kofi-electrik-mn0001367341
15664,The Rhythm of the Saints,Paul Simon,Steve Gadd,Drums,https://www.allmusic.com/artist/steve-gadd-mn0000038004
15665,The Rhythm of the Saints,Paul Simon,Florence Gnimagnon,Vocals (Background),https://www.allmusic.com/artist/florence-gnimagnon-mn0001206768
15666,The Rhythm of the Saints,Paul Simon,Myrna Lynn Gomila,Vocals (Background),https://www.allmusic.com/artist/myrna-lynn-gomila-mn0001237138
15667,The Rhythm of the Saints,Paul Simon,Gordinho,Sordu,https://www.allmusic.com/artist/gordinho-mn0000566007
15668,The Rhythm of the Saints,Paul Simon,Grupo Cultural,Drums,https://www.allmusic.com/artist/grupo-cultural-mn0001215213
15669,The Rhythm of the Saints,Paul Simon,Roy Halee,"Audio Engineer,  Engineer",https://www.allmusic.com/artist/roy-halee-mn0000850050
15670,The Rhythm of the Saints,Paul Simon,Danny Harrison,Coordination,https://www.allmusic.com/artist/danny-harrison-mn0000955311
15671,The Rhythm of the Saints,Paul Simon,Alain Hatot,Saxophone,https://www.allmusic.com/artist/alain-hatot-mn0000118108
15672,The Rhythm of the Saints,Paul Simon,Giovanni Hidalgo,Congas,https://www.allmusic.com/artist/giovanni-hidalgo-mn0000553486
15673,The Rhythm of the Saints,Paul Simon,Errol Ince,Trumpet,https://www.allmusic.com/artist/errol-ince-mn0001176926
15674,The Rhythm of the Saints,Paul Simon,Kia Jeffries,Vocals (Background),https://www.allmusic.com/artist/kia-jeffries-mn0000081997
15675,The Rhythm of the Saints,Paul Simon,Remi Kabaka,Percussion,https://www.allmusic.com/artist/remi-kabaka-mn0000887280
15676,The Rhythm of the Saints,Paul Simon,Remy Kabocka,Drums,https://www.allmusic.com/artist/remy-kabocka-mn0001791662
15677,The Rhythm of the Saints,Paul Simon,Bruce Keen,Engineer,https://www.allmusic.com/artist/bruce-keen-mn0000940143
15678,The Rhythm of the Saints,Paul Simon,Bakithi Kumalo,Bass,https://www.allmusic.com/artist/bakithi-kumalo-mn0000066206
15679,The Rhythm of the Saints,Paul Simon,Ladysmith Black Mambazo,Vocals (Background),https://www.allmusic.com/artist/ladysmith-black-mambazo-mn0000105618
15680,The Rhythm of the Saints,Paul Simon,Andre Manga,Bass,https://www.allmusic.com/artist/andre-manga-mn0000029618
15681,The Rhythm of the Saints,Paul Simon,Marçalzinho,Percussion,https://www.allmusic.com/artist/mar%C3%A7alzinho-mn0001811470
15682,The Rhythm of the Saints,Paul Simon,Hugh Masekela,"Flugelhorn,  Guest Artist",https://www.allmusic.com/artist/hugh-masekela-mn0000830319
15683,The Rhythm of the Saints,Paul Simon,Mazzola,"Arranger,  Chicote,  Percussion",https://www.allmusic.com/artist/mazzola-mn0000867536
15684,The Rhythm of the Saints,Paul Simon,Charlotte Mbango,Vocals (Background),https://www.allmusic.com/artist/charlotte-mbango-mn0001508517
15685,The Rhythm of the Saints,Paul Simon,Jimmy McDonald,Accordion,https://www.allmusic.com/artist/jimmy-mcdonald-mn0002293687
15686,The Rhythm of the Saints,Paul Simon,Mequinho,Engineer,https://www.allmusic.com/artist/mequinho-mn0001786534
15687,The Rhythm of the Saints,Paul Simon,Clyde Mitchell,Trumpet,https://www.allmusic.com/artist/clyde-mitchell-mn0001229052
15688,The Rhythm of the Saints,Paul Simon,Sidinho Moreira,"Bongos,  Bottle,  Congas,  Drums,  Water Bowl",https://www.allmusic.com/artist/sidinho-moreira-mn0002314431
15689,The Rhythm of the Saints,Paul Simon,Milton Nascimento,"Composer,  Guest Artist,  Vocals",https://www.allmusic.com/artist/milton-nascimento-mn0000497132
15690,The Rhythm of the Saints,Paul Simon,Madeleine Yayodele Nelson,Chekere,https://www.allmusic.com/artist/madeleine-yayodele-nelson-mn0001656947
15691,The Rhythm of the Saints,Paul Simon,Vincent Nguini,"Bass,  Clavinet,  Composer,  Guitar,  Guitar Arrangements,  Horn Arrangements",https://www.allmusic.com/artist/vincent-nguini-mn0000180196
15692,The Rhythm of the Saints,Paul Simon,Greg Phillinganes,"Keyboards,  Synthesizer",https://www.allmusic.com/artist/greg-phillinganes-mn0000157063
15693,The Rhythm of the Saints,Paul Simon,Ray Phiri,"Guitar,  Guitar Arrangements",https://www.allmusic.com/artist/ray-phiri-mn0000870946
15694,The Rhythm of the Saints,Paul Simon,Sylvia Plachy,Photography,https://www.allmusic.com/artist/sylvia-plachy-mn0001318533
15695,The Rhythm of the Saints,Paul Simon,Raphael Rabello,Guitar,https://www.allmusic.com/artist/raphael-rabello-mn0000867842
15696,The Rhythm of the Saints,Paul Simon,Armand Sabal-Lecco,Bass,https://www.allmusic.com/artist/armand-sabal-lecco-mn0000598131
15697,The Rhythm of the Saints,Paul Simon,Felix Sabal-Lecco,Drums,https://www.allmusic.com/artist/felix-sabal-lecco-mn0001242245
15698,The Rhythm of the Saints,Paul Simon,Paul Santos,Percussion,https://www.allmusic.com/artist/paul-santos-mn0000750835
15699,The Rhythm of the Saints,Paul Simon,Paulo Sérgio Santos,Chicote,https://www.allmusic.com/artist/paulo-s%C3%A9rgio-santos-mn0000037503
15700,The Rhythm of the Saints,Paul Simon,George Seba,Guitar (Electric),https://www.allmusic.com/artist/george-seba-mn0001534453
15701,The Rhythm of the Saints,Paul Simon,Marc Silag,Coordination,https://www.allmusic.com/artist/marc-silag-mn0001784317
15702,The Rhythm of the Saints,Paul Simon,Paul Simon,"Audio Production,  Composer,  Guitar,  Guitar Arrangements,  Horn Arrangements,  Primary Artist,  Producer,  Vocals,  Vocals (Background)",https://www.allmusic.com/artist/paul-simon-mn0000031685
15703,The Rhythm of the Saints,Paul Simon,Phillipe Slominski,Trumpet,https://www.allmusic.com/artist/phillipe-slominski-mn0001231649
15704,The Rhythm of the Saints,Paul Simon,Pedro Sorongo,"Percussion,  Scraper",https://www.allmusic.com/artist/pedro-sorongo-mn0001219264
15705,The Rhythm of the Saints,Paul Simon,Ringo Starr,Guitar,https://www.allmusic.com/artist/ringo-starr-mn0000217792
15706,The Rhythm of the Saints,Paul Simon,Justin Tchounou,Synthesizer,https://www.allmusic.com/artist/justin-tchounou-mn0001748788
15707,The Rhythm of the Saints,Paul Simon,Richard Travali,"Assistant Engineer,  Engineer",https://www.allmusic.com/artist/richard-travali-mn0000853967
15708,The Rhythm of the Saints,Paul Simon,Uakti,Guest Artist,https://www.allmusic.com/artist/uakti-mn0000209108
15709,The Rhythm of the Saints,Paul Simon,Naná Vasconcelos,"Berimbau,  Congas,  Gourd,  Guest Artist,  Percussion,  Triangle,  Vocals",https://www.allmusic.com/artist/nan%C3%A1-vasconcelos-mn0000857574
15710,The Rhythm of the Saints,Paul Simon,Kim Wilson,"Guest Artist,  Harmonica",https://www.allmusic.com/artist/kim-wilson-mn0000774186
15711,Pretty Pink Rose,Adrian Belew,Adrian Belew,"Composer,  Multi Instruments,  Primary Artist,  Producer,  Vocals",https://www.allmusic.com/artist/adrian-belew-mn0000498577
15712,Pretty Pink Rose,Adrian Belew,Audie Belew,Vocals,https://www.allmusic.com/artist/audie-belew-mn0000561608
15713,Pretty Pink Rose,Adrian Belew,David Bowie,"Composer,  Performer,  Primary Artist,  Vocals",https://www.allmusic.com/artist/david-bowie-mn0000531986
15714,Getting the Most out of Your Extinction,Iron Christ,Adrian Belew,Composer,https://www.allmusic.com/artist/adrian-belew-mn0000498577
15715,Getting the Most out of Your Extinction,Iron Christ,Bill Bruford,Composer,https://www.allmusic.com/artist/bill-bruford-mn0000074776
15716,Getting the Most out of Your Extinction,Iron Christ,Richard Carpenter,Composer,https://www.allmusic.com/artist/richard-carpenter-mn0000350821
15717,Getting the Most out of Your Extinction,Iron Christ,Wolfgang Dziony,Composer,https://www.allmusic.com/artist/wolfgang-dziony-mn0000674853
15718,Getting the Most out of Your Extinction,Iron Christ,Robert Fripp,Composer,https://www.allmusic.com/artist/robert-fripp-mn0000238440
15719,Getting the Most out of Your Extinction,Iron Christ,Lothar Heimberg,Composer,https://www.allmusic.com/artist/lothar-heimberg-mn0000173199
15720,Getting the Most out of Your Extinction,Iron Christ,Iron Christ,"Primary Artist,  Producer",https://www.allmusic.com/artist/iron-christ-mn0000772605
15721,Getting the Most out of Your Extinction,Iron Christ,Les Lentz,Producer,https://www.allmusic.com/artist/les-lentz-mn0000204880
15722,Getting the Most out of Your Extinction,Iron Christ,Tony Levin,Composer,https://www.allmusic.com/artist/tony-levin-mn0000007305
15723,Getting the Most out of Your Extinction,Iron Christ,Klaus Meine,Composer,https://www.allmusic.com/artist/klaus-meine-mn0000773121
15724,Getting the Most out of Your Extinction,Iron Christ,Michael Schenker,Composer,https://www.allmusic.com/artist/michael-schenker-mn0000397545
15725,Getting the Most out of Your Extinction,Iron Christ,Rudolf Schenker,Composer,https://www.allmusic.com/artist/rudolf-schenker-mn0000854146
15726,Sound + Vision,David Bowie,The Actor,"Engineer,  Producer",https://www.allmusic.com/artist/the-actor-mn0003979677
15727,Sound + Vision,David Bowie,Tawatha Agee,Vocals (Background),https://www.allmusic.com/artist/tawatha-agee-mn0000019460
15728,Sound + Vision,David Bowie,Lamya Al-Mughiery,Vocals (Background),https://www.allmusic.com/artist/lamya-al-mughiery-mn0001619407
15729,Sound + Vision,David Bowie,Larry Alexander,Assistant,https://www.allmusic.com/artist/larry-alexander-mn0000121794
15730,Sound + Vision,David Bowie,Zachary Alford,Drums,https://www.allmusic.com/artist/zachary-alford-mn0000161991
15731,Sound + Vision,David Bowie,Louis Alfred III,Assistant Engineer,https://www.allmusic.com/artist/louis-alfred-iii-mn0001208602
15732,Sound + Vision,David Bowie,Carlos Alomar,"Composer,  Drums,  Guitar,  Guitar (Rhythm),  Synthesizer,  Tambourine,  Vocals (Background)",https://www.allmusic.com/artist/carlos-alomar-mn0000794248
15733,Sound + Vision,David Bowie,Gui Andrisano,Vocals (Background),https://www.allmusic.com/artist/gui-andrisano-mn0003315051
15734,Sound + Vision,David Bowie,Lee Anthony,Assistant Engineer,https://www.allmusic.com/artist/lee-anthony-mn0000233495
15735,Sound + Vision,David Bowie,Kevin Armstrong,"Guitar (Rhythm),  Organ,  Percussion,  Piano",https://www.allmusic.com/artist/kevin-armstrong-mn0000067313
15736,Sound + Vision,David Bowie,Robert Arron,"Flute,  Sax (Tenor)",https://www.allmusic.com/artist/robert-arron-mn0000535878
15737,Sound + Vision,David Bowie,Adrian Belew,Guitar,https://www.allmusic.com/artist/adrian-belew-mn0000498577
15738,Sound + Vision,David Bowie,Pugi Bell,Drums,https://www.allmusic.com/artist/pugi-bell-mn0001970241
15739,Sound + Vision,David Bowie,Errol Crusher Bennett,Percussion,https://www.allmusic.com/artist/errol-crusher-bennett-mn0001208534
15740,Sound + Vision,David Bowie,Chuck Berry,Composer,https://www.allmusic.com/artist/chuck-berry-mn0000120521
15741,Sound + Vision,David Bowie,Roy Bittan,Piano,https://www.allmusic.com/artist/roy-bittan-mn0000286670
15742,Sound + Vision,David Bowie,Marc Bolan,Guitar,https://www.allmusic.com/artist/marc-bolan-mn0000673517
15743,Sound + Vision,David Bowie,Trevor Bolder,"Bass,  Guitar (Bass)",https://www.allmusic.com/artist/trevor-bolder-mn0000020602
15744,Sound + Vision,David Bowie,David Bowie,"Arranger,  Bass,  Bells,  Composer,  Drums,  Guitar,  Harmonica,  Keyboards,  Mellotron,  Mixing,  Moog Synthesizer,  Percussion,  Piano,  Primary Artist,  Producer,  Programmer,  Sax (Alto),  Sax (Baritone),  Sax (Tenor),  Saxophone,  Synthesizer,  Tambourine,  Vocals,  Vocals (Background)",https://www.allmusic.com/artist/david-bowie-mn0000531986
15745,Sound + Vision,David Bowie,Lester Bowie,Trumpet,https://www.allmusic.com/artist/lester-bowie-mn0000255287
15746,Sound + Vision,David Bowie,Derek Bramble,"Bass,  Guitar,  Producer,  Synthesizer",https://www.allmusic.com/artist/derek-bramble-mn0000240643
15747,Sound + Vision,David Bowie,Bertolt Brecht,Composer,https://www.allmusic.com/artist/bertolt-brecht-mn0000042141
15748,Sound + Vision,David Bowie,Paul Buckmaster,Cello,https://www.allmusic.com/artist/paul-buckmaster-mn0000015842
15749,Sound + Vision,David Bowie,John Cambridge,Drums,https://www.allmusic.com/artist/john-cambridge-mn0000785490
15750,Sound + Vision,David Bowie,Barry Campbell,Bass,https://www.allmusic.com/artist/barry-campbell-mn0001204050
15751,Sound + Vision,David Bowie,Sterling Campbell,Drums,https://www.allmusic.com/artist/sterling-campbell-mn0000024817
15752,Sound + Vision,David Bowie,Ava Cherry,Vocals (Background),https://www.allmusic.com/artist/ava-cherry-mn0000761068
15753,Sound + Vision,David Bowie,Gerald Chevin,Engineer,https://www.allmusic.com/artist/gerald-chevin-mn0000073688
15754,Sound + Vision,David Bowie,Robin Clark,Vocals (Background),https://www.allmusic.com/artist/robin-clark-mn0000841828
15755,Sound + Vision,David Bowie,Bob Clearmountain,"Engineer,  Mixing",https://www.allmusic.com/artist/bob-clearmountain-mn0000063906
